date,district,daily_cases,meantemp,humidity,wind_speed,meanpressure,population,latitude,longitude,bounding_box_km2,humidity_lag_7,meantemp_lag_7,transmission_risk_index
2019-06-14,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-15,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-18,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-20,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-21,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-23,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-24,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-27,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-06-30,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-01,South East Delhi,20,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-02,South East Delhi,20,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-03,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-04,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-05,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-06,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-07,South East Delhi,21,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-08,South East Delhi,26,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-09,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-10,South East Delhi,31,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-11,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-12,South East Delhi,32,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-13,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-14,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-15,South East Delhi,21,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-16,South East Delhi,28,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-17,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-18,South East Delhi,11,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-19,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-20,South East Delhi,12,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-21,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-22,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-23,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-24,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-25,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-26,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-27,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-28,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-29,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-30,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-07-31,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-01,South East Delhi,21,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-02,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-03,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-04,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-05,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-06,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-07,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-08,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-09,South East Delhi,12,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-10,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-11,South East Delhi,29,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-12,South East Delhi,10,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-13,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-14,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-15,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-16,South East Delhi,21,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-17,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-18,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-19,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-20,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-21,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-22,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-23,South East Delhi,10,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-24,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-25,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-26,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-27,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-28,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-29,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-30,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-08-31,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-01,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-02,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-03,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-04,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-05,South East Delhi,21,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-06,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-07,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-08,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-09,South East Delhi,22,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-10,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-11,South East Delhi,19,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-12,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-13,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-14,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-15,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-16,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-17,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-18,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-19,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-20,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-21,South East Delhi,25,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-22,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-23,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-24,South East Delhi,24,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-25,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-26,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-27,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-28,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-29,South East Delhi,31,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-09-30,South East Delhi,28,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-01,South East Delhi,26,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-02,South East Delhi,11,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-03,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-04,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-05,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-06,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-07,South East Delhi,26,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-08,South East Delhi,20,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-09,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-10,South East Delhi,21,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-11,South East Delhi,23,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-12,South East Delhi,11,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-13,South East Delhi,22,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-14,South East Delhi,15,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-15,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-16,South East Delhi,25,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-17,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-18,South East Delhi,17,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-19,South East Delhi,6,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-20,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-21,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-22,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-23,South East Delhi,20,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-24,South East Delhi,13,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-25,South East Delhi,20,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-26,South East Delhi,18,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-27,South East Delhi,16,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-28,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-29,South East Delhi,27,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-30,South East Delhi,14,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-10-31,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-01,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-02,South East Delhi,7,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-04,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-05,South East Delhi,10,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-06,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-07,South East Delhi,5,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-08,South East Delhi,6,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-09,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-10,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-11,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-12,South East Delhi,7,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-13,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-14,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-15,South East Delhi,5,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-16,South East Delhi,11,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-17,South East Delhi,7,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-18,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-19,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-20,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-21,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-22,South East Delhi,5,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-23,South East Delhi,10,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-24,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-25,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-26,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-27,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-28,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-29,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-11-30,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-01,South East Delhi,5,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-02,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-03,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-04,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-05,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-06,South East Delhi,7,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-07,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-08,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-09,South East Delhi,6,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-10,South East Delhi,6,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-11,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-12,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-13,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-14,South East Delhi,5,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-15,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-16,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-17,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-18,South East Delhi,5,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-19,South East Delhi,7,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-20,South East Delhi,9,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-22,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-23,South East Delhi,7,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-24,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-25,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-26,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-27,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-28,South East Delhi,6,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-29,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-30,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2019-12-31,South East Delhi,8,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-03,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-04,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-07,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-09,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-12,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-13,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-15,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-17,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-18,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-22,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-23,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-29,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-01-30,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-01,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-02,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-04,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-05,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-06,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-07,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-08,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-09,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-12,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-13,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-14,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-15,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-16,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-17,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-18,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-22,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-23,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-28,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-02-29,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-01,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-03,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-04,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-05,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-08,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-10,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-11,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-13,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-14,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-15,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-16,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-18,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-19,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-21,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-22,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-23,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-24,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-25,South East Delhi,3,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-26,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-27,South East Delhi,4,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-28,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-29,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-03-30,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-04-03,South East Delhi,2,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
2020-04-04,South East Delhi,1,28.0,65.0,,,637775,28.5504,77.2628,102.0,65.0,28.0,414.55375
